"X","Y","Z","GpsTime"
575409.510,5397977.317,864.100,127080424.039
575464.279,5397823.381,2033.160,127080424.167
575531.191,5398124.811,760.520,127080424.383
575466.407,5398032.899,1289.380,127080425.108
575138.953,5397850.289,918.760,127080426.103
575366.552,5398088.788,1480.820,127080427.961
575271.317,5398118.120,769.390,127080428.123
575143.810,5398115.368,807.260,127080430.494
575442.862,5398445.530,654.030,127080432.747
575505.898,5398515.839,644.400,127080432.986
575168.278,5398178.172,1776.780,127080433.068
575271.318,5398306.420,1548.680,127080433.560
575146.833,5398234.793,1722.400,127080434.082
575325.858,5398561.857,654.100,127080436.126
575163.021,5398423.839,1525.750,127080436.372
575002.679,5398381.641,919.790,127080437.336
575141.828,5398495.710,1734.520,127080437.665
574888.718,5398378.649,987.730,127080438.428
574839.072,5398371.082,1058.030,127080438.859
574979.661,5398498.762,1992.230,127080439.555
574895.979,5398470.557,1674.810,127080439.815
575065.831,5398641.021,857.590,127080439.947
575051.023,5398613.698,1768.550,127080440.204
574922.190,5398575.588,1677.570,127080440.809
574972.290,5398876.430,873.990,127080442.981
574805.962,5398785.748,1053.940,127080443.608
574628.548,5398631.222,1192.370,127080443.777
574864.422,5398884.801,944.800,127080444.039
574765.497,5398741.400,1692.140,127080444.460
574861.293,5398814.448,2009.640,127080444.830
574775.328,5398808.129,1882.840,127080445.541
574779.317,5398929.982,1685.470,127080446.995
574697.591,5398895.702,1991.530,127080447.745
574649.167,5398878.050,1772.320,127080447.780
574721.460,5399014.919,1109.580,127080448.045
574857.988,5399152.783,949.550,127080448.222
574712.192,5398986.198,1528.450,127080448.226
574727.237,5399110.742,641.450,127080448.589
574722.691,5399021.193,1774.450,127080448.844
574692.097,5399022.412,1948.840,127080449.433
574627.431,5398997.299,1981.910,127080449.879
574738.923,5399133.022,1637.770,127080450.043
574539.822,5399010.531,1670.430,127080450.690
574618.187,5399121.032,1797.180,127080451.386
574571.099,5399138.123,1638.660,127080452.038
574579.922,5399185.430,1970.150,127080452.739
574517.932,5399190.731,1959.280,127080453.400
574433.180,5399157.648,1735.600,127080453.498
574395.262,5399233.920,1056.190,127080453.571
574437.478,5399225.938,1734.380,127080454.141
574466.118,5399416.333,972.130,127080454.324
574479.808,5399364.881,1577.720,127080454.891
574213.257,5399273.183,927.180,127080455.079
574437.107,5399298.091,1967.590,127080455.571
574415.358,5399360.540,1750.500,127080456.072
574367.420,5399315.040,1933.150,127080456.549
574077.027,5399273.771,950.560,127080456.995
574307.912,5399394.797,1707.220,127080457.688
574342.779,5399390.412,1960.210,127080457.864
574399.322,5399569.363,1576.500,127080458.563
574355.861,5399545.420,1580.670,127080458.880
574244.302,5399459.648,1537.440,127080459.059
574187.358,5399525.049,890.110,127080459.100
574206.278,5399535.810,1733.860,127080460.817
574243.981,5399559.610,2008.910,127080461.354
574152.740,5399647.849,1357.530,127080461.742
574206.519,5399661.719,1634.780,127080462.004
574234.010,5399690.059,1767.930,127080462.426
574184.503,5399780.600,1733.350,127080463.884
573939.759,5399915.947,730.780,127080464.929
574090.638,5399802.387,1892.360,127080465.579
574002.531,5399738.357,1830.890,127080465.592
573995.899,5399770.881,1846.690,127080466.141
574039.157,5399934.520,1692.530,127080467.281
574046.538,5400073.151,1609.400,127080469.499
573957.891,5400072.323,1986.180,127080471.316
573550.388,5400031.272,666.100,127080471.748
573887.638,5400065.449,2039.330,127080472.023
573805.222,5400104.953,1759.580,127080472.691
573915.633,5400250.700,1577.890,127080472.964
573907.587,5400221.818,1726.360,127080473.069
573913.982,5400334.260,1350.250,127080473.525
573831.213,5400146.380,2048.070,127080473.784
573743.563,5400153.180,1746.450,127080474.203
573691.891,5400043.207,2132.450,127080620.934
573815.059,5400044.572,2148.430,127080622.066
573864.782,5399978.137,2130.690,127080623.552
574187.437,5400013.820,660.220,127080624.149
573817.339,5399771.798,1720.360,127080625.921
573914.730,5399768.611,2137.760,127080627.400
573936.090,5399571.891,851.660,127080629.286
573982.359,5399689.858,2150.870,127080629.345
574060.011,5399689.020,2124.970,127080630.073
574111.527,5399591.292,2143.350,127080632.155
574202.640,5399547.182,838.210,127080632.448
574089.712,5399527.767,1837.510,127080632.675
574150.511,5399574.231,2150.110,127080632.795
574129.749,5399470.091,1866.100,127080634.074
574237.178,5399457.453,851.540,127080634.752
574202.967,5399303.520,2039.680,127080637.677
574505.258,5399301.348,1492.840,127080640.044
574593.668,5399308.978,1049.180,127080640.377
574347.702,5399120.480,1076.420,127080641.158
574351.201,5399012.148,1143.840,127080642.705
574471.267,5399118.393,2127.740,127080643.039
574723.049,5399126.118,1105.320,127080644.414
574770.843,5399029.877,1048.290,127080646.227
574604.251,5398900.143,1167.780,127080646.765
574718.497,5398885.409,1096.810,127080647.895
574627.642,5398807.379,2060.260,127080649.111
574867.877,5398762.217,953.710,127080650.339
574777.018,5398658.692,1049.340,127080651.039
575016.780,5398776.269,817.140,127080651.097
574884.952,5398643.640,1000.980,127080652.116
575130.640,5398636.943,753.960,127080653.865
574997.338,5398502.878,928.430,127080654.758
574770.301,5398413.969,1446.130,127080655.030
575143.863,5398514.458,787.450,127080655.535
574819.160,5398363.689,1471.830,127080656.192
575087.029,5398385.722,862.790,127080656.817
574949.161,5398421.153,2095.270,127080657.921
574986.068,5398253.462,898.140,127080658.035
574819.070,5398160.120,1049.400,127080658.413
575035.668,5398243.771,850.820,127080658.579
575264.853,5398247.700,748.920,127080660.467
574907.089,5398019.889,1025.600,127080661.539
575072.320,5398069.800,852.160,127080661.765
575005.332,5397985.458,942.760,127080662.722
575099.059,5398188.548,2109.400,127080663.203
575149.697,5398005.923,845.560,127080664.618
575121.579,5398070.921,2126.800,127080665.473
575015.408,5397855.097,968.390,127080665.912
575235.520,5397931.659,851.870,127080666.957
575514.222,5398045.618,849.530,127080667.653
575252.048,5397850.192,871.200,127080668.421
575316.460,5397978.609,2086.510,127080668.823
575408.080,5397747.648,833.120,127080670.700
575262.641,5397605.467,967.510,127080671.952
575418.893,5397831.393,2114.130,127080672.097
575257.688,5397475.812,995.260,127080673.734
575534.829,5397603.311,951.810,127080674.130
575660.299,5397606.630,972.780,127080675.173
575671.170,5397473.848,992.910,127080677.115
575667.533,5397350.201,1002.870,127080679.089
575929.700,5397477.620,989.160,127080679.483
575796.832,5397347.343,993.110,127080680.463
576009.421,5397393.289,1049.340,127080682.089
575954.732,5397343.353,1070.580,127080682.494
575693.811,5396952.879,1135.150,127080687.730
576054.308,5397094.587,1175.090,127080689.643
576061.662,5396969.948,1240.980,127080691.725
576192.881,5396836.742,1360.590,127080694.456
576348.849,5396750.959,1443.160,127080696.940
576315.873,5396540.741,1432.640,127080699.742
576446.782,5396455.148,1467.590,127080702.244
576469.958,5396310.751,1352.000,127080704.398
576386.099,5396222.808,1457.980,127080705.163
576666.697,5396364.717,1251.810,127080705.213
576534.660,5396185.368,1278.630,127080706.759
576498.282,5396214.492,2156.400,127080707.509
576480.098,5396034.848,1205.650,127080708.518
576653.811,5396051.797,2074.550,127080711.437
576646.508,5395790.597,1049.200,127080713.664
576805.749,5395885.987,2149.260,127080715.694
576756.067,5395823.030,2132.150,127080716.260
576743.571,5395668.797,1008.480,127080716.525
577118.141,5395826.329,987.590,127080717.606
576989.721,5395695.559,996.130,127080718.616
576747.730,5395535.350,1026.190,127080718.841
577008.680,5395634.713,1073.210,127080719.865
576915.002,5395650.451,2099.050,127080720.595
577128.722,5395661.498,1088.850,127080721.234
576753.109,5395419.000,1049.310,127080721.769
577011.349,5395528.372,1104.260,127080722.826
576898.273,5395392.918,1055.110,127080724.104
577386.058,5395415.899,1183.570,127080728.001
576988.992,5395149.048,1175.870,127080728.637
577163.911,5395299.833,2124.100,127080728.653
577255.212,5395141.819,1318.830,127080730.747
577333.501,5395199.192,2137.110,127080731.621
577399.381,5395144.999,1323.830,127080731.840
577266.203,5395024.391,1335.940,127080732.416
577526.680,5395154.857,1350.710,127080732.823
577398.650,5395022.552,1321.900,127080733.571
577269.690,5394888.818,1339.620,127080734.426
577404.411,5395000.281,2113.750,127080735.237
577527.729,5394897.143,1361.160,127080736.724
577530.851,5394893.693,2118.760,127080738.053
577518.387,5394783.813,1406.830,127080738.530
577406.612,5394628.508,1359.450,127080739.852
577794.413,5394735.883,1393.700,127080741.894
577665.677,5394638.100,1340.440,127080742.175
577537.541,5394477.012,1202.500,127080743.356
577757.810,5394571.132,1247.000,127080743.868
577677.889,5394333.291,1048.720,127080746.575
577798.667,5394397.087,1096.490,127080746.729
578047.048,5394408.420,1083.550,127080748.737
577938.510,5394241.860,966.330,127080750.301
578203.060,5394144.772,937.410,127080754.277
577808.080,5393851.148,806.920,127080755.127
578070.049,5393983.999,817.860,127080755.489
578457.353,5394137.372,917.420,127080756.801
578329.947,5393983.869,830.020,127080757.937
578466.811,5394010.430,860.950,127080758.785
578072.278,5393730.631,800.270,127080759.630
578583.732,5393984.582,839.980,127080760.260
578590.227,5393864.030,793.750,127080762.131
578725.343,5393734.327,772.480,127080765.594
578471.902,5393520.920,850.300,127080766.941
578333.438,5393355.200,988.410,127080768.470
578472.467,5393351.888,985.340,127080769.786
578697.921,5393451.000,888.780,127080770.181
578816.580,5393423.821,852.290,127080771.716
578609.842,5393231.063,1015.060,127080773.094
578962.612,5393225.788,863.180,127080776.202
578615.283,5392835.887,892.560,127080779.329
578702.997,5392848.359,886.440,127080779.881
578747.473,5392810.033,803.410,127080780.811
578866.639,5392829.133,750.150,127080781.432
578737.752,5392697.273,748.240,127080782.463
579243.698,5392845.461,713.370,127080784.360
579367.631,5392838.831,700.850,127080785.532
578867.371,5392570.857,725.860,127080785.614
579127.232,5392575.753,723.140,127080787.682
579388.071,5392706.997,718.870,127080788.087
579286.547,5392274.399,870.370,127080793.941
579653.899,5392461.049,821.580,127080794.286
579291.400,5392184.590,892.120,127080795.339
579136.963,5392047.630,952.120,127080796.161
579781.452,5392315.251,925.310,127080797.712
579657.828,5392195.738,979.380,127080798.556
579667.529,5391986.592,1048.680,127080802.161
579768.500,5392035.587,1066.350,127080802.364
579665.303,5391797.510,1146.830,127080805.011
579535.021,5391666.042,1150.100,127080805.850
579667.028,5391666.113,1147.640,127080807.084
580000.327,5391735.140,1049.740,127080808.846
579748.057,5391575.701,1049.480,127080809.020
579955.383,5391666.702,1000.730,127080809.464
579680.569,5391501.422,1047.520,127080809.595
579682.070,5391396.549,990.560,127080811.136
580073.277,5391501.421,851.630,127080812.835
579812.167,5391255.410,829.770,127080814.181
579934.223,5391271.161,789.480,127080815.018
579934.422,5391150.277,752.680,127080816.903
580323.398,5391281.093,718.150,127080818.321
580188.523,5391156.491,730.030,127080819.080
580071.280,5391019.200,753.250,127080820.251
580194.671,5390906.110,797.070,127080823.178
580588.749,5391030.762,769.880,127080824.793
580322.718,5390862.360,885.590,127080825.174
580336.901,5390761.092,948.880,127080827.075
580590.442,5390900.290,885.910,127080827.089
580464.289,5390765.040,951.540,127080828.165
580558.891,5390585.271,1049.650,127080832.061
580944.610,5390639.603,853.090,127080834.301
580452.039,5390384.621,1055.910,127080834.440
580726.319,5390511.233,940.260,127080834.597
580874.671,5390505.161,838.890,127080835.796
580878.411,5390386.401,821.040,127080837.759
580605.637,5390127.023,932.690,127080839.870
580607.988,5389999.547,913.300,127080841.984
580867.518,5390110.341,888.340,127080842.429
580995.763,5390122.902,891.300,127080843.382
580854.868,5389997.619,885.290,127080844.189
581131.033,5390129.142,840.410,127080844.423
580864.493,5389852.010,902.740,127080846.701
580998.412,5389853.747,908.920,127080847.882
581386.137,5389977.949,899.160,127080849.437
581011.969,5389733.981,933.510,127080849.980
581001.123,5389602.268,949.540,127080852.076
581504.010,5389871.910,881.120,127080852.159
581525.917,5389610.609,922.710,127080856.753
581398.983,5389477.532,965.010,127080857.789
581160.542,5389334.221,1089.570,127080858.104
581286.812,5389354.158,1032.730,127080858.877
581712.549,5389518.489,851.720,127080859.817
581912.487,5389215.273,861.530,127080866.438
581781.850,5389090.122,923.440,127080867.375
581675.710,5388822.647,985.370,127080979.283
581655.597,5389352.952,935.720,127080985.862
581499.020,5389203.020,1054.570,127080986.252
581382.909,5389317.603,1050.760,127080988.582
581141.883,5389208.028,1143.570,127080990.185
581041.978,5389302.991,1063.880,127080992.268
581265.703,5389603.508,950.930,127080993.272
581129.948,5389478.723,1016.430,127080993.481
581131.630,5389606.988,961.060,127080995.093
580868.598,5389719.882,918.570,127080999.986
581134.411,5390111.009,891.980,127081001.270
580739.953,5389730.363,924.600,127081001.593
581124.250,5390264.823,796.040,127081003.074
580981.242,5390266.903,864.650,127081004.869
580875.732,5390242.980,872.480,127081006.235
580976.328,5390351.661,852.550,127081006.256
580789.739,5390364.992,851.660,127081008.702
580846.198,5390505.899,888.180,127081010.088
580610.447,5390493.151,993.110,127081013.112
580488.232,5390373.377,1009.280,127081013.140
580456.930,5390512.508,997.830,127081015.415
580082.069,5390618.290,922.500,127081021.330
580202.073,5390762.471,923.000,127081021.704
580071.758,5390767.083,849.130,127081023.259
580456.551,5391152.422,730.870,127081023.271
580083.220,5390844.330,858.980,127081024.135
579958.961,5390745.239,866.900,127081024.417
580196.657,5391021.371,752.400,127081024.799
579938.408,5390888.770,760.360,127081026.315
579934.689,5391020.883,732.160,127081027.963
579807.717,5391015.951,757.530,127081029.417
580064.519,5391280.991,753.150,127081029.690
580167.341,5391554.161,880.020,127081032.026
579724.689,5391420.410,1095.850,127081035.897
579540.367,5391534.753,1158.070,127081039.526
579788.672,5391803.798,1122.850,127081039.860
579407.190,5391658.410,1139.510,127081042.542
579667.308,5391927.103,1110.410,127081042.807
579485.659,5391843.471,1049.140,127081043.810
579532.597,5391921.309,1094.560,127081044.286
579424.293,5391900.401,1049.530,127081045.258
579528.252,5392187.933,975.520,127081047.535
579398.141,5392184.239,950.620,127081048.907
579394.567,5392297.199,907.230,127081050.292
579381.748,5392340.811,850.760,127081050.917
579395.890,5392385.589,853.370,127081051.378
579394.170,5392450.592,776.280,127081052.129
579389.290,5392570.768,745.780,127081053.619
579134.270,5392441.891,752.380,127081054.652
578740.981,5392426.939,731.010,127081059.113
578612.792,5392437.593,745.860,127081061.226
578608.611,5392561.920,740.260,127081062.822
578989.188,5392958.438,747.930,127081063.136
579000.703,5393086.602,779.900,127081064.753
578832.648,5392990.123,851.890,127081065.787
578780.257,5392958.292,851.540,127081066.016
578615.163,5392797.233,845.130,127081066.044
578851.090,5393329.271,879.800,127081070.062
578732.887,5393222.409,969.530,127081070.331
578774.527,5393381.713,851.710,127081071.747
578475.158,5393211.423,1092.080,127081073.655
